Source (A),Source (B),Source (C),Source (D),Source (E),Source (F),Source (G),Source (H),Source (I),Source (J),Source (K),Source (L),Source (M),WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
B00BGIQS1A,Kindle Store,"[11, 12]",3.0,0.8333333333333334,4.308556611927399,1.0,"No reason.  This product is described as 5W, 1 amp.  The Kindle line is mainly 5V (4.8V, what's the difference) and around 1 amp, which is 5 Watts (5W).  Why the mystery, guys?  Also, this deal is for US 110V market only?  I travel.  I like that the previous simple FIRE charger was universal (i.e. 100V-240v).  I like that the first Kindle charger was also universal.  What are you people doing?  Or, is it that the copywriter in this case just doesn't understand?For those who don't understand the details of electricity, ANY device will tell you what it needs to feed.  Voltage (V) is one thing to look at and your charger needs to say something within the range of 100 and 240 volts to meet your device need.  As far as AMPS (A). If your device says it needs 1.8 A.  It's perfectly fine to buy a charger that has a rating higher than that.  Like 2 Amps.  The device will only drink as much as it needs.  A device that needs 1.8 A plugged into a 2 A charger just means the charger is taking a nap.  Just avoid situations where your device needs more Amps than a charger can provide.  It won't necessarily explode but it will extend charge times and is generally not recommended.",235,A2B5G9JSF05OAU,Why yet another charger?,4,1.0,221,51.69,64.15,1.67,51.15,11.63,13.12,74.21,52.04,15.38,4.52,1.36,0.45,2.71,0.00,0.00,10.86,9.05,9.95,9.95,4.98,6.33,2.26,18.55,5.88,4.98,3.17,5.43,1.36,2.26,1.81,0.45,0.45,0.00,0.00,7.24,0.00,0.45,0.00,0.45,12.22,1.81,1.36,3.62,3.17,0.90,3.17,1.81,0.45,0.90,0.45,0.90,0.00,0.00,0.00,0.90,3.17,0.90,0.90,0.45,0.90,0.45,1.36,15.38,1.81,5.43,0.45,3.62,1.36,0.90,1.36,0.00,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.36,8.14,3.17,0.00,0.00,1.81,0.00,0.45,0.00,2.26,4.52,0.00
B00BGIQS1A,Kindle Store,"[9, 16]",2.0,0.125,4.308556611927399,1.0,"I bought this thing because when I was checking out with my kindle paperwhite, amazon told me that kindke doesn't include a charger, so of course I bought this thing without thinking. But what they didn't emphasize is that kindle comes with a usb cable and you can still charge without the charger as long as you have any sort of charger that you can plugin a usb cable. This is just a despicable way of making money by amazon.",80,A32Z5EYOD722Q,DO NOT BUY!!!!! TRUST ME YOU WILL REGRET,8,1.0,80,22.13,26.60,43.37,25.77,26.67,15.00,78.75,61.25,22.50,11.25,6.25,0.00,3.75,0.00,1.25,11.25,6.25,13.75,10.00,5.00,8.75,5.00,15.00,2.50,2.50,2.50,0.00,1.25,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,0.00,11.25,1.25,2.50,0.00,2.50,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,10.00,0.00,7.50,1.25,3.75,2.50,2.50,0.00,0.00,3.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.75,3.75,2.50,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00
B00BGIQS1A,Kindle Store,"[114, 129]",3.0,0.7674418604651163,4.308556611927399,1.0,"I am very loyal to Amazon as a whole. , but not I did not want to return or complain.  But I did finally call to be told I could use  any cell phone charger.  In trying to learn about t he different sorts of chargers, I was annoyed that theonly writing on their charger was &#34;Amazon&#34;. No stats such as input, output, voltage. Hmmmm",68,A17LWA6XLFXRWM,The two I bought did not work!,7,1.0,66,39.45,11.29,41.42,7.96,11.00,15.15,78.79,53.03,12.12,10.61,7.58,0.00,0.00,1.52,1.52,1.52,1.52,15.15,10.61,6.06,7.58,4.55,19.70,6.06,4.55,0.00,3.03,3.03,4.55,1.52,3.03,0.00,1.52,0.00,9.09,0.00,0.00,0.00,1.52,19.70,1.52,1.52,3.03,6.06,0.00,9.09,1.52,0.00,1.52,0.00,0.00,0.00,0.00,0.00,0.00,3.03,1.52,1.52,0.00,0.00,0.00,7.58,7.58,0.00,6.06,0.00,3.03,3.03,3.03,0.00,0.00,0.00,0.00,0.00,1.52,0.00,1.52,0.00,1.52,0.00,22.73,7.58,6.06,0.00,3.03,0.00,0.00,0.00,0.00,0.00,0.00,6.06
B00BGIQS1A,Kindle Store,"[194, 222]",3.0,0.7477477477477478,4.308556611927399,4.0,"I just purchased a new Kindle Paperwhite second generation and I did not purchase this charger. Why? Because I own multiple USB chargers and there is nothing special about this unit except it is expensive. You get a discount when you buy the charger at the same time as the Paperwhite but you probably don't need it. You can charge your Paperwhite with your computer, your external battery pack, if you have one, and with any USB AC wall charger you own that outputs 5VDC and roughly 1 amp.I have multiple chargers for iPhones, older Kindles and other USB products and I decided to save the money. If you need one it is a good charger but I own a basket full of chargers now and decided that it is fine to reuse one of them.I gave it 4 stars for the high price and the fact that it should have been in the box with the new Kindle Paperwhite.",160,A1X1CEGHTHMBL1,A good charger if you really need one!,8,4.5,162,36.56,62.13,12.84,72.05,27.00,19.75,79.63,54.94,18.52,11.11,4.32,0.00,6.17,0.00,0.62,7.41,7.41,8.64,7.41,4.32,9.26,1.85,11.11,5.56,1.85,1.23,3.70,1.85,2.47,2.47,0.00,0.00,0.00,0.00,7.41,0.00,0.00,0.00,0.00,11.73,1.23,1.85,3.09,2.47,1.23,4.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.85,0.00,0.00,0.62,1.23,0.00,3.09,8.64,0.00,7.41,0.00,3.09,4.32,3.70,0.00,0.00,4.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.02,4.32,2.47,0.00,0.00,0.62,0.00,0.00,0.00,0.62,0.00,0.00
B000N8V292,Kindle Store,"[15, 15]",3.0,1.0,3.25,5.0,"Useful, productive little entertainment source for under a buck a month.  The AP Entertainment blog delivers breaking entertainment news several times a day on a wide variety of topics, ranging from which directors and actors have signed for which projects to how that new Verdi production at the Met went over with critics and audiences.  Lots of movie, TV, music, book, fine arts, internet, and video game news fuel this busy little blog, which thankfully contains a minimum of gossipy celebrity news.  The first article is always a series of quick headlines, which usually but not always immediately correspond to active articles.  Click on ""Articles List"" to get your list of actual articles for you to click on and read.  This AP blog keeps about fifty or sixty stories at a time sitting at the site for you to read, though older stories eventually drop off.  A generous amount of photographs round out this well-written entertainment blog.  And, by the way, if you enjoy seeing which movies were popular during the weekend, this blog religiously delivers weekend box office grosses every Sunday afternoon.  All in all, if you enjoy entertainment news, the AP Entertainment blog for your Kindle is a winner.Note: Amazon frequently updates the presentation and functionality of Kindle blogs and periodicals, so as this review gets older, it may no longer accurately describe the current version of this product.",239,A3GRN6J64F2C3X,Let your Kindle help keep you in the entertainment loop,10,4.277777777777778,233,94.01,66.61,58.68,99.00,25.89,23.61,85.84,42.06,8.15,2.58,0.00,0.00,2.58,0.00,0.00,5.58,7.73,15.02,2.15,3.86,6.44,0.86,6.87,5.15,2.15,2.58,1.29,3.43,7.30,6.87,0.43,0.00,0.00,0.00,5.58,0.00,0.00,0.00,0.00,9.01,0.00,2.15,0.86,2.58,2.58,3.00,3.00,1.72,1.29,0.43,0.00,0.00,0.00,0.00,0.00,4.72,1.29,0.86,2.15,1.29,0.00,1.72,3.43,0.86,20.17,1.72,8.15,10.30,5.58,10.73,0.00,0.43,0.43,0.00,0.43,0.00,0.00,0.00,0.43,0.00,13.73,4.29,7.73,0.43,0.00,0.00,0.00,0.43,0.86,0.00,0.00,0.00
B0026RHPTE,Kindle Store,"[14, 15]",3.0,0.8666666666666667,4.211538461538462,4.0,"I tried a few of the newspapers available on the Kindle. They all have similar problems:- too expensive- even moe expensive for Europe- missing sections- no or few pictures- even fewer pictures for European usersReuters is reasonable priced, has up to date news and contains pictures with a lot of the articles.I am also tryingThe Independentat the moment, but probably stop before the trial period ends.I really would like to see The Guardian,The Times and The Sunday TimesandThe Economist - US Editionavailable for European customers in versions that are more complete and cheaper than the current offers.",97,A171TVHP5V8B57,My choice for news on the Kindle,7,2.5,99,91.80,38.08,44.72,12.41,49.50,30.30,85.86,48.48,6.06,5.05,3.03,1.01,0.00,0.00,1.01,1.01,11.11,13.13,6.06,6.06,6.06,1.01,9.09,8.08,6.06,0.00,0.00,6.06,3.03,1.01,2.02,0.00,0.00,1.01,4.04,0.00,1.01,0.00,0.00,12.12,1.01,2.02,2.02,3.03,2.02,4.04,4.04,4.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.07,1.01,1.01,2.02,0.00,3.03,1.01,7.07,0.00,14.14,0.00,4.04,10.10,3.03,0.00,0.00,6.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.14,4.04,3.03,1.01,0.00,0.00,0.00,6.06,0.00,0.00,0.00,0.00
B0026RHPTE,Kindle Store,"[6, 10]",2.0,0.2,4.211538461538462,2.0,"Layout and navigation is good, infact excelent. My concern however is the lack of content for international readers. There is perhaps one good article a day, which is sad. Having lived in South Africa, India and Ethiopia with trips all over the world, I must emphasise this is not an Interational news paper.",53,A1TXC5AOZIMJM8,"Good, if you're American",4,2.0,53,59.93,17.27,25.14,61.55,13.25,22.64,75.47,49.06,7.55,3.77,3.77,0.00,0.00,0.00,0.00,3.77,7.55,9.43,13.21,5.66,5.66,1.89,18.87,1.89,0.00,1.89,1.89,1.89,5.66,3.77,1.89,0.00,0.00,1.89,0.00,0.00,0.00,0.00,0.00,11.32,0.00,0.00,3.77,1.89,3.77,3.77,0.00,0.00,0.00,0.00,1.89,0.00,1.89,0.00,0.00,9.43,0.00,0.00,1.89,3.77,3.77,1.89,11.32,0.00,13.21,1.89,9.43,1.89,1.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.09,7.55,7.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
B0026RHPTE,Kindle Store,"[46, 46]",3.0,1.0,4.211538461538462,5.0,"Jackpot!  Reuters on the Kindle is a gold mine of all the news I'm not getting on my local newspaper's Kindle version. My first edition 11/16/10 is wonderfully formatted with the ""Sections List"" that my local paper and many Kindle papers use.  This makes it easy to find content by section (15 of them!) or scan through the list of article titles (102 articles today).My North Carolina paper's Kindle edition has most of the local news, but rarely has national and international stories that would come from Reuters or AP.  Not only does Reuters Kindle deliver U.S. News (6 articles) and International News (10), but today has 13 other sections: Top News (8), Politics (7), Business (8), Deals in Business (4), Green Business (3), Global Markets (6), Personal Finance (4), Science (7), Technology (10), Environment (5), Health (8), Entertainment (10), Oddities (4).  What's missing?  Sports!  So I'll continue to use the web for non-local sports content.I don't need comic strips and some of the other picture-laden content that others miss on their Kindle.  I would like to have some charts and graphs, particularly for stock news, but my keen interest is to have ""ALL the news that's fit to [display]"" and now I'm going to get it via Reuters on the Kindle.  It's a terrific supplement to your local paper on the Kindle, moderately priced, and sure to please if you are seeking news from a well-qualified source.",246,A1N0ZF06EO4LQZ,All the News I've been missing on Kindle.,8,4.5,245,73.19,23.13,46.05,83.72,22.27,21.22,71.43,41.22,11.02,6.12,4.49,0.00,0.82,0.00,0.82,4.90,5.31,11.02,7.76,2.45,5.71,1.22,12.24,3.27,0.82,0.41,8.98,2.86,5.31,4.08,0.82,0.00,0.00,0.82,2.45,0.00,0.00,0.00,0.00,11.02,0.41,1.63,1.63,2.45,1.63,4.90,1.63,1.63,0.00,0.00,0.41,0.00,0.41,0.00,0.00,2.45,0.00,0.82,0.82,1.22,0.00,0.00,11.43,0.82,12.24,1.22,8.57,2.45,6.12,1.63,0.00,2.86,0.00,0.00,0.41,0.00,0.00,0.00,0.41,0.00,35.92,4.49,7.35,0.41,0.00,0.41,1.22,1.22,1.63,3.67,13.88,1.63
B0026RHPTE,Kindle Store,"[19, 19]",3.0,1.0,4.211538461538462,5.0,"I've subscribed to the paper editions of both the WSJ and NYT in the past, and I think that Reuters is a great replacement for either one.  The daily edition is comprehensive, with strong business and international coverage.What's missing?  Just the obnoxious editorials and fluff that you find in most newspapers these days.",55,A68K5FBK58MO2,Comprehensive and balanced,3,5.0,54,82.52,42.65,87.07,25.77,18.00,24.07,88.89,48.15,12.96,5.56,3.70,0.00,1.85,0.00,0.00,7.41,11.11,11.11,7.41,1.85,7.41,0.00,12.96,9.26,3.70,1.85,1.85,5.56,7.41,3.70,3.70,0.00,1.85,1.85,1.85,0.00,0.00,0.00,0.00,9.26,5.56,0.00,0.00,1.85,0.00,1.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70,0.00,0.00,1.85,1.85,0.00,1.85,11.11,0.00,16.67,1.85,9.26,5.56,9.26,0.00,0.00,1.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.81,5.56,3.70,0.00,0.00,1.85,0.00,0.00,0.00,3.70,0.00,0.00
B0026RHPTE,Kindle Store,"[37, 37]",3.0,1.0,4.211538461538462,5.0,"When I got my Kindle I tried out all sorts of newspapers. I went through so many 14-day free trials that I'm sure Amazon thought about taking back my Kindle.I wanted an affordable newspaper with weekend editions and great coverage of USA and international news. Reuters has all that, plus business, personal finance, global markets, science, technology, health, entertainment, odd news, environment, personal finance, and even green business. I get enough articles on varied subjects to keep me reading for hours. And, finally, NO articles on sports (thank goodness). I've had no problems with delivery; every morning when I wake up, I fire up my Kindle and there's my news. I'd give them 6 stars if they were available!Reuters is a daily newspaper for thinking persons. Its articles are in depth, timely, and more enjoyable than other papers I've read. I subscribed immediately and encourage others to do so. In my opinion, they're a sleeper newspaper and destined to move up the ranks at Amazon. The price is right and the coverage is great. Thank you, Reuters (and Amazon).",179,A1T8Y56LIHS735,Rueters is Outstanding!,3,4.5,182,45.79,22.08,85.97,96.55,15.17,25.27,83.52,46.70,14.29,11.54,9.89,0.00,0.55,0.00,1.10,2.75,3.30,12.09,7.69,5.49,8.79,1.10,15.93,6.04,1.10,1.10,1.10,2.75,7.14,5.49,0.55,0.00,0.00,0.00,4.95,0.00,0.00,0.00,0.00,8.24,1.10,0.00,2.20,1.65,2.20,2.20,1.10,0.55,0.00,0.55,1.10,0.55,0.55,0.00,0.00,7.14,0.55,1.10,1.65,3.30,0.55,3.30,9.34,0.55,16.48,1.65,9.34,6.04,4.95,1.65,0.00,4.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.18,7.14,9.89,0.00,0.55,0.00,0.55,0.55,0.00,3.30,2.20,0.00
B0026RHPTE,Kindle Store,"[7, 20]",1.0,-0.3,4.211538461538462,1.0,"I was a subscriber for a very short period of time.  After going through my free edition, I thought the content read like a web page, not a newspaper.  I went to the free website and found several of the same stories.  They were word for word the same story that I received in my subscription.  Only there was MORE news on the free website than there was in the paper.  I find it very disappointing to pay for a service that I can get for free on the web.",95,A15YX4PBK69YJ4,Just go to Rueters website......,5,1.0,90,96.24,21.83,82.75,84.54,15.00,15.56,86.67,57.78,13.33,10.00,8.89,0.00,0.00,0.00,1.11,3.33,13.33,17.78,5.56,5.56,1.11,1.11,12.22,11.11,6.67,0.00,0.00,2.22,5.56,4.44,1.11,0.00,0.00,1.11,4.44,0.00,0.00,0.00,0.00,5.56,3.33,0.00,0.00,0.00,0.00,2.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.11,0.00,0.00,0.00,1.11,0.00,6.67,3.33,1.11,12.22,3.33,5.56,4.44,5.56,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.89,6.67,2.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
B0026RHPTE,Kindle Store,"[12, 13]",3.0,0.8461538461538461,4.211538461538462,5.0,"If you are looking for straight forward news, then this is your best source for national and international news articles. There are no opinionated columnists, no baised editorals and no boring sports sections. Most of the major news stories have photographs accompaning them, but the focus is more on the written word than the graphic content. Although this is not a real life hardcopy newspaper (but rather a news service) the Kindle content is setup just like a regular newspaper which makes locating and reading the news a pleasure.Truly, fair and balanced news!",93,ATYV9NMHGBYAO,The best News source for your Kindle,7,4.0,94,65.57,29.73,11.61,82.79,23.50,28.72,76.60,48.94,6.38,3.19,0.00,0.00,2.13,0.00,1.06,3.19,10.64,6.38,7.45,4.26,9.57,4.26,11.70,9.57,5.32,1.06,0.00,2.13,5.32,4.26,1.06,0.00,0.00,0.00,4.26,0.00,0.00,0.00,0.00,11.70,0.00,2.13,2.13,2.13,1.06,7.45,3.19,3.19,0.00,0.00,1.06,0.00,1.06,0.00,0.00,2.13,1.06,1.06,1.06,1.06,0.00,1.06,8.51,1.06,8.51,1.06,7.45,2.13,3.19,1.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.70,4.26,4.26,0.00,0.00,0.00,1.06,0.00,0.00,0.00,2.13,0.00
B002JVXGD6,Kindle Store,"[19, 24]",3.0,0.5833333333333334,2.923076923076923,2.0,"I recently purchased a Kindle 2, which I love.  However, the Montreal Gazette on Kindle is a huge disappointment.  As is stated above, there are no photos or tables, which means that the sports section is almost a total loss -- I mean, does anyone actually read Jack Todd?  what a windbag.  I look at the section to see the standings and schedules, mostly, not to read Todd's judgmental, opinionated rants about who's cheating or not fully committed to the sport, etc.Maybe whoever purchases the Gazette will get the digital edition up to snuff.  It sure isn't there yet, and, with the extra charge imposed on content sent to Canadian Kindle owners, it winds up being entirely too expensive.  How is it that Montreal residents have to pay extra to get their home newspaper delivered to their Kindles?I was looking forward to dropping the print edition and the paper waste involved.  I'll just have to wait, I guess.",165,A178FHVY4U4OM2,disappointing,1,2.0,159,63.35,28.57,48.36,16.74,19.88,22.64,82.39,53.46,12.58,5.66,4.40,0.00,0.00,0.00,1.26,6.92,8.81,11.95,8.18,8.18,5.03,2.52,16.35,3.77,1.26,3.77,0.63,3.77,3.14,1.26,1.89,0.00,0.63,1.26,5.66,0.00,0.00,0.00,0.00,11.95,1.26,0.63,0.00,4.40,2.52,4.40,3.77,3.77,0.00,0.00,0.63,0.00,0.00,0.00,0.00,6.29,0.63,1.26,3.14,1.26,0.63,1.26,11.32,1.26,10.69,1.89,6.92,3.14,4.40,1.26,1.26,2.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.24,5.03,8.18,0.00,0.00,1.26,0.00,1.26,0.00,2.52,0.00,0.00
B004WEKR1W,Kindle Store,"[92, 93]",3.0,0.978494623655914,4.0606060606060606,4.0,"In case you're wondering, Kady Cross' ""The Strange Case of Finley Jayne"" is apparently a prequel to the forthcoming novel ""The Girl in the Steel Corset."" But this little steampunk novella stands pretty well on its own -- it has a sensible butt-kicking heroine, a dash of classic horror, and some decent writing (albeit with some anachronisms).Only a few hours after being fired from her job (for punching a governess), Finley Jayne is offered a new position: companion to Lady Morton's teenage daughter Phoebe. The job seems too good to be true -- she gets a beautiful room, Phoebe's old clothes, and even is brought to balls and parties under the pretense of being a distant relation.However, she is uneasy about Phoebe's older fiancee, Lord Vincent. Not only is Lord Vincent creepy and twice her age, but he is also still obsessed with his dead wife, Cassandra... who looked exactly like Phoebe. Finley sets out to find out what devious plans he may have for Phoebe, and her greatest ally may be her secret, superhuman dark side.There is honestly not enough steampunk in the world, and ""The Strange Case of Finley Jayne"" is a decent example of the genre -- we've got clockwork automatons, steam carriages, robotic horses and a bit of ""Frankensteinian"" mad science. There are still some unanswered questions (Finley's dark side and superhuman strength), but presumably the full-length novel will explain that.Cross' prose is fairly good -- it's not exceptional, but it's solid enough, albeit with some comments that sound a little too modern (Finley refers to Lord Vincent's plans as ""icky""). And while the first couple chapters feel a little fluffy, the story tightens up and becomes much darker with the introduction of Lord Vincent, although the subplot about Phoebe's boyfriend seemed extraneous.And Finley is a very, very likable heroine -- she's strong, self-reliant, sensible and intelligent. She also has a Hyde side (see, I can reference 19th-century horror too!), which allows her incredible strength and almost gleeful aggression that she has to keep bottled up. And I can't help but hope that we'll see more of Lady Morton, a clever noblewoman who recognizes a good bodyguard for her daughter when she sees one.""The Strange Case of Finley Jayne"" is a solid introduction to the world of Kady Cross' Victorian steampunk/urban-fantasy series, and leaves me anticipating whatever comes next for Finley Jayne.",396,A1D2C0WDCSHUWZ,What is Finley Jayne?,4,4.0,403,75.33,73.24,8.87,76.27,40.30,23.08,77.67,44.42,8.68,5.21,0.74,0.50,0.25,3.72,0.00,3.47,8.19,10.17,7.69,5.21,6.70,0.99,11.91,5.71,1.74,1.49,0.74,2.48,7.69,5.21,2.48,0.99,0.50,0.00,10.17,0.99,0.99,5.21,0.99,9.68,3.47,0.25,0.25,3.72,0.50,2.73,2.48,1.99,0.25,0.25,0.74,0.74,0.00,0.00,0.00,8.44,2.48,0.99,4.22,1.49,0.00,1.24,8.93,1.99,9.93,0.74,5.46,3.72,1.49,0.99,0.25,0.00,0.99,0.25,0.50,0.25,0.00,0.00,0.25,0.00,25.06,4.47,6.70,0.25,0.00,0.00,0.25,3.72,2.98,3.97,2.48,0.25
B004WEKR1W,Kindle Store,"[20, 21]",3.0,0.9047619047619048,4.0606060606060606,4.0,"Since getting my Kindle and having the opportunity to download free books, I've been exposed to many genres and authors I would have have never thought of reading in the past.  This was a surprisingly fun, quick read.  Yes, its ""technically"" for young adult readers but I'm a middle young adult and I liked it, a lot.  It was interesting, kept my interest and though I did figure out the plot, the author's writing, terminology and description of this futuristic past was enjoyable.  Good read.",89,A2YK6O2LDFFE8Z,A surprisingly fun read,4,4.0,85,48.07,17.33,73.15,99.00,17.00,22.35,87.06,51.76,14.12,8.24,8.24,0.00,0.00,0.00,0.00,5.88,8.24,9.41,12.94,2.35,8.24,1.18,22.35,5.88,1.18,0.00,0.00,2.35,10.59,10.59,0.00,0.00,0.00,0.00,2.35,0.00,0.00,0.00,0.00,9.41,2.35,1.18,1.18,1.18,1.18,2.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.53,0.00,1.18,0.00,3.53,0.00,9.41,5.88,1.18,12.94,0.00,3.53,9.41,4.71,2.35,0.00,1.18,0.00,0.00,1.18,0.00,0.00,1.18,0.00,0.00,20.00,5.88,8.24,0.00,0.00,0.00,0.00,0.00,2.35,3.53,0.00,0.00
